id,lat,lon,city,iata,size
8173,65.94647177615738,-37.6171875,Tiniteqilaaq,TQI,4
8262,7.36246686553574,-80.15625,Pedasi,PDM,4
8306,4.915832801313166,-6.6796875,San-Pédro,SPY,4
8341,1.7575368113083163,-75.9375,Pitalito,PTX,4
8358,8.059229627200187,-75.5859375,Montelibano,MTB,4
8360,60.064840460104506,-2.109375,Foula,FOA,4
8414,8.059229627200187,-80.5078125,Chitré,CTD,4
8442,15.623036831528259,-88.59375,Puerto Barrios,PBR,4
8443,9.449061826881424,-75.5859375,Tolú,TLU,4
8673,10.141931686131024,-2.4609375,Wa,WZA,4
8743,25.482951175355314,-79.1015625,North Cat Cay,CXY,4
8765,8.407168163601074,-73.4765625,Aguachica,HAY,4
8796,48.45835188280866,-4.921875,Ushant,OUI,4
8835,5.615985819155333,-73.125,Paipa,RON,4
8836,-0.7031073524364867,-47.4609375,Salinópolis,OPP,4
8841,9.102096738726447,-74.53125,Santa Cruz de Mompox,MMP,4
8898,4.214943141390642,-54.4921875,Stoelmanseiland,SMZ,4
8953,9.102096738726447,-62.2265625,Tucupita,TUV,4
85,54.977613670696265,-8.4375,Donegal,CFN,4
491,57.51582286553883,-7.3828125,Benbecula,BEB,4
576,49.61070993807421,-2.109375,Alderney,ACI,4
721,60.759159502269895,-78.046875,Akulivik,AKV,4
809,26.11598592533352,-81.9140625,Naples,APF,4
816,7.71099165543322,-76.640625,Apartadó,APO,4
965,22.59372606392931,-73.828125,Spring Point,AXP,4
995,42.293564192170074,-85.4296875,Kalamazoo / Battle Creek,AZO,4
1066,26.431228064506435,-80.15625,Boca Raton,BCT,4
1100,11.867350911459308,-83.671875,Bluefields,BEF,4
1119,41.77131167976406,-78.75,Bradford,BFD,4
1195,25.79989118208832,-79.1015625,Bimini,BIM,4
1247,37.718590325588146,-81.2109375,Beckley,BKW,4
1323,9.449061826881424,-82.265625,Bocas del Toro,BOC,4
1341,11.178401873711783,-4.21875,Bobo-Dioulasso,BOY,4
1382,40.713955826286046,-91.0546875,Burlington,BRL,4
1462,2.8113711933311296,-60.8203125,Boa Vista,BVB,4
1525,7.71099165543322,-4.921875,Bouaké,BYK,4
1568,38.8225909761771,-9.4921875,Cascais,CAT,4
1811,39.90973623453718,-88.2421875,Champaign-Urbana,CMI,4
1863,56.559482483762245,-6.6796875,Coll Island,COL,4
1882,19.973348786110602,-90.3515625,Campeche,CPE,4
1911,22.59372606392931,-74.1796875,"Colonel Hill, Crooked Island",CRI,4
1927,55.97379820507658,-6.328125,Colonsay,CSA,4
1937,12.554563528593658,-16.875,Cap Skirring,CSK,4
2014,44.84029065139799,-89.6484375,Wausau,CWA,4
2042,17.644022027872726,-87.890625,Caye Chapel,CYC,4
2072,9.449061826881424,-75.234375,"Corozal, Sucre",CZU,4
2303,41.244772343082076,-78.75,DuBois,DUJ,4
2508,45.82879925192134,-87.1875,Escanaba,ESC,4
2539,17.644022027872726,-62.9296875,Sint Eustatius,EUX,4
2548,41.77131167976406,-71.015625,New Bedford,EWB,4
2580,34.885930940753155,-78.75,Fayetteville,FAY,4
2926,25.79989118208832,-77.6953125,Great Harbour Cay,GHC,4
2994,27.99440141104615,-17.2265625,San Sebastián (La Gomera),GMZ,4
3030,2.4601811810210035,-78.046875,Guapi,GPI,4
3058,39.09596293630549,-28.125,Graciosa Island,GRW,4
3085,33.43144133557529,-88.59375,Columbus,GTR,4
3279,9.449061826881424,-5.625,Korhogo,HGO,4
3511,4.56547355071028,-75.234375,Ibagué,IBE,4
3547,20.961439614096836,-73.828125,Inagua,IGA,4
3611,45.82879925192134,-88.2421875,Iron Mountain,IMT,4
3614,16.636191878397657,-88.59375,Independence,INB,4
3648,0.7031073524364867,-77.6953125,Ipiales,IPI,4
3692,42.55308028895581,-76.2890625,Ithaca,ITH,4
3714,46.55886030311718,-90,Ironwood,IWD,4
3765,35.7465122599185,-90.703125,Jonesboro,JBR,4
3802,61.93895042666062,-49.5703125,Paamiut,JFR,4
3870,60.930432202923335,-46.0546875,Narsaq,JNS,4
3915,40.4469470596005,-78.75,Johnstown,JST,4
3916,65.36683689226321,-53.0859375,Maniitsoq,JSU,4
4048,9.449061826881424,-7.734375,Odienné,KEO,4
4470,-1.4061088354351563,-72.7734375,La Chorrera,LCR,4
4492,43.58039085560785,-72.421875,Lebanon,LEB,4
4507,42.293564192170074,1.40625,La Seu d'Urgell,LEU,4
4518,8.407168163601074,-72.421875,La Fria,LFR,4
4528,23.24134610238614,-75.234375,"Deadman's Cay, Long Island",LGI,4
4563,9.795677582829734,-82.96875,Puerto Limón,LIO,4
4719,11.867350911459308,-70.3125,Las Piedras,LSP,4
4781,37.996162679728116,-80.5078125,Lewisburg,LWB,4
4786,60.239811169998916,-1.40625,Lerwick,LWK,4
4803,19.642587534013032,-80.15625,Little Cayman,LYB,4
4867,43.58039085560785,-84.0234375,Saginaw,MBS,4
4927,-1.0546279422758842,-80.5078125,Manta,MEC,4
4989,39.6395375643667,-79.8046875,Morgantown,MGW,4
5039,7.36246686553574,-7.734375,Man,MJC,4
5065,35.4606699514953,-88.9453125,Jackson,MKL,4
5237,34.885930940753155,-87.5390625,Muscle Shoals,MSL,4
5309,1.4061088354351563,-70.3125,Mitú,MVP,4
5369,22.268764039073965,-73.125,Mayaguana,MYG,4
5497,10.141931686131024,-85.78125,Nosara,NOB,4
5563,34.885930940753155,-77.6953125,Jacksonville,OAJ,4
5656,25.79989118208832,-80.15625,Miami,OPF,4
5747,6.315298538330036,-67.5,Puerto Carreño,PCR,4
5749,3.8642546157214044,-67.8515625,Puerto Inírida,PDA,4
5838,45.58328975600631,-84.7265625,Pellston,PLN,4
5926,17.97873309555617,-66.4453125,Ponce,PSE,4
5933,1.4061088354351563,-77.34375,Pasto,PSO,4
5969,42.0329743324414,-70.3125,Provincetown,PVC,4
6061,11.523087506868508,-72.7734375,Riohacha,RCH,4
6092,45.58328975600631,-89.296875,Rhinelander,RHI,4
6136,12.21118019150399,-82.96875,Corn Island,RNI,4
6186,7.01366792756663,-71.71875,Saravena,RVE,4
6200,17.644022027872726,-63.28125,Saba,SAB,4
6235,38.27268853598096,-75.5859375,Salisbury / Ocean City,SBY,4
6250,-1.0546279422758842,-89.6484375,San Cristóbal Island,Galápagos (SCY,4
6317,47.27922900257082,-2.109375,Saint-Nazaire,SNR,4
6397,27.059125784374057,-80.15625,Stuart,SUA,4
6496,26.745610382199015,-77.34375,Treasure Cay,TCB,4
6515,40.979898069620134,-74.1796875,Teterboro,TEB,4
6539,66.23145747862573,-15.46875,Thorshofn,THO,4
6589,-1.4061088354351563,-56.25,Porto Trombetas,TMT,4
6617,16.636191878397657,-3.1640625,Timbuktu,TOM,4
6656,28.304380682962773,-11.25,Tan-Tan,TTA,4
6671,34.30714385628804,-88.9453125,Tupelo,TUP,4
6731,39.90973623453718,-91.0546875,Quincy,UIN,4
6854,9.449061826881424,-70.6640625,Valera,VLV,4
6868,65.6582745198266,-14.765625,Vopnafjörður,VPN,4
6887,10.487811882056686,-73.125,Valledupar,VUP,4
7130,51.39920565355377,-56.25,St. Anthony,YAY,4
7134,49.1529696561704,-68.203125,Baie-Comeau,YBC,4
7172,63.39152174400882,-90.703125,Chesterfield Inlet,YCS,4
7191,56.559482483762245,-61.5234375,Nain,YDP,4
7216,52.268157373768176,-81.5625,Fort Albany,YFA,4
7240,48.6909603909255,-64.3359375,Gaspé,YGP,4
7261,55.379110448010486,-60.1171875,Hopedale,YHO,4
7294,51.39920565355377,-78.75,Waskaganish,YKQ,4
7332,54.977613670696265,-59.0625,Makkovik,YMN,4
7337,49.83798245308484,-74.53125,Chibougamau,YMT,4
7342,52.90890204777026,-78.75,Wemindji,YNC,4
7354,51.618016548773696,-76.2890625,Nemiscau,YNS,4
7382,49.83798245308484,-64.3359375,Port-Menier,YPN,4
7395,61.10078883158897,-69.609375,Quaqtaq,YQC,4
7422,54.1624339680678,-58.359375,Rigolet,YRG,4
7449,54.977613670696265,-59.765625,Postville,YSO,4
7473,58.631216643424786,-69.9609375,Tasiujaq,YTQ,4
7487,66.51326044311186,-86.1328125,Repulse Bay,YUT,4
7491,47.98992166741418,-65.390625,Bonaventure,YVB,4
7505,61.606396371386275,-72.0703125,Kangiqsujuaq,YWB,4
7529,66.08936427047087,-65.7421875,Pangnirtung,YXP,4
7539,46.316584181822186,-79.453125,North Bay,YYB,4
7568,64.16810689799152,-83.3203125,Coral Harbour,YZS,4
7597,52.268157373768176,-78.3984375,Eastmain,ZEM,4
7624,52.268157373768176,-81.5625,Kashechewan,ZKE,4
7631,50.73645513701065,-59.0625,La Tabatière,ZLT,4
7653,52.90890204777026,-91.40625,Round Lake,ZRJ,4
7663,50.73645513701065,-59.4140625,Tête-à-la-Baleine,ZTB,4
7672,53.54030739150021,-63.984375,Churchill Falls,ZUM,4
7691,36.3151251474805,1.40625,Chlef,CFK,4
7808,42.55308028895581,-2.4609375,Logroño,RJL,4
7825,17.97873309555617,-62.9296875,Saint Martin,SFG,4
7842,2.4601811810210035,-72.7734375,San José del Guaviare,SJE,4
7850,38.54816542304658,-28.125,São Jorge Island,SJZ,4
7869,36.87962060502676,-25.3125,Santa Maria Island,SMA,4
7872,23.56398712845122,-75.234375,"Stella Maris, Long Island",SML,4
7882,2.108898659243132,-74.8828125,San Vicente Del Caguan,SVI,4
7893,1.7575368113083163,-78.75,Tumaco,TCO,4
7960,27.68352808378776,-17.9296875,Valverde,VDE,4
7966,41.244772343082076,-7.734375,Vila Real,VRL,4
7980,53.74871079689898,-89.6484375,Wapekeka,YAX,4
8037,29.22889003019423,0.3515625,Timimoun,TMX,4
8073,33.72433966174759,1.0546875,El Bayadh,EBH,4
8092,15.961329081596647,-88.9453125,Punta Gorda,PND,4
8108,44.33956524809714,-74.1796875,Saranac Lake,SLK,4
8155,60.064840460104506,-44.6484375,Narsaq Kujalleq,QFN,4
8168,60.586967342258674,-45.3515625,Ammassivik,QUW,4
8175,60.239811169998916,-44.6484375,Tasiusaq,XEQ,4
8280,30.14512718337612,-5.9765625,Zagora,OZG,4
8292,8.407168163601074,-80.15625,Rio Hato,RIH,4
8395,40.713955826286046,-7.734375,Viseu,VSE,4
8436,4.915832801313166,-76.640625,Condoto,COG,4
8800,47.27922900257082,-3.1640625,Belle Ile,BIC,4
8966,2.8113711933311296,-77.6953125,Timbiqui,TBD,4
244,46.55886030311718,0.3515625,Poitiers,PIS,4
343,42.811521745097885,-1.7578125,Pamplona,PNA,4
464,56.36525013685607,-3.1640625,Dundee,DND,4
478,41.77131167976406,0.703125,Lleida,ILD,4
910,7.01366792756663,-70.6640625,Arauca,AUC,4
998,19.31114335506464,-69.609375,Samana,AZS,4
1294,21.28937435586042,1.0546875,Bordj Badji Mokhtar,BMW,4
1394,6.315298538330036,-77.34375,Bahía Solano,BSC,4
1745,46.316584181822186,-84.375,Sault Sainte Marie,CIU,4
1824,21.28937435586042,-77.6953125,Camagüey,CMW,4
1962,18.646245142670605,-88.2421875,Chetumal,CTM,4
1984,17.644022027872726,-87.890625,Caye Caulker,CUK,4
2013,39.6395375643667,-31.2890625,"Vila do Corvo, Corvo Island",CVU,4
2041,19.642587534013032,-79.8046875,Cayman Brac,CYB,4
2092,8.407168163601074,-82.265625,"David, Chiriquí",DAV,4
2496,31.952162238024968,-4.5703125,Er-Rachidia (Errachidia),ERH,4
2497,42.0329743324414,-80.15625,Erie,ERI,4
2552,35.17380831799958,-76.9921875,New Bern,EWN,4
2677,1.7575368113083163,-75.5859375,Florencia,FLA,4
2749,10.487811882056686,-84.7265625,"La Fortuna, San Carlos",FON,4
2834,16.299051014581828,0,Gao,GAQ,4
2881,21.28937435586042,-71.015625,Grand Turk Island,GDT,4
3280,39.6395375643667,-77.6953125,Hagerstown,HGR,4
3673,49.83798245308484,-6.328125,St Mary's,ISC,4
3821,66.93006025862447,-53.7890625,Sisimiut,JHS,4
4347,65.5129625532949,-37.265625,Kulusuk,KUS,4
4434,40.17887331434696,-79.453125,Latrobe,LBE,4
4599,60.413852350464914,-45.703125,Alluitsup Paa,LLU,4
4644,40.17887331434696,-76.2890625,Lancaster,LNS,4
4689,-0.35156029399227234,-74.8828125,Puerto Leguizamo,LQM,4
4889,0,-50.9765625,Macapá,MCP,4
5118,40.713955826286046,-74.53125,Morristown,MMU,4
5202,46.316584181822186,-87.5390625,Marquette,MQT,4
5434,20.961439614096836,-16.875,Nouadhibou,NDB,4
5514,5.615985819155333,-77.34375,Nuquí,NQU,4
5544,2.8113711933311296,-75.234375,"Neiva, Huila",NVA,4
5583,37.718590325588146,-4.921875,Córdoba,ODB,4
5665,5.965753671065528,-55.1953125,Paramaribo,ORG,4
5813,38.54816542304658,-28.4765625,Pico Island,PIX,4
5900,2.4601811810210035,-76.640625,Popayán,PPN,4
5965,0.35156029399227234,-76.640625,Puerto Asís,PUU,4
5989,33.13755119234615,-16.5234375,Porto Santo Island,PXO,4
6239,40.979898069620134,-77.6953125,State College,SCE,4
6336,39.90973623453718,-89.6484375,Springfield,SPI,4
6660,40.17887331434696,-74.8828125,Trenton,TTN,4
6662,10.487811882056686,-83.671875,Tortuguero,TTQ,4
6698,17.644022027872726,-88.2421875,Belize City,TZA,4
6832,8.754794702435614,-71.71875,El Vigía,VIG,4
7092,21.616579336740607,-71.3671875,South Caicos,XSC,4
7222,51.618016548773696,-87.890625,Fort Hope,YFH,4
7274,62.431074232920906,-78.046875,Ivujivik,YIK,4
7289,60.064840460104506,-69.9609375,Kangirsuk,YKG,4
7333,51.39920565355377,-80.5078125,Moosonee,YMO,4
7340,50.28933925329178,-61.875,Natashquan,YNA,4
7379,59.355596110016315,-69.609375,Aupaluk,YPJ,4
7399,42.293564192170074,-82.96875,Windsor,YQG,4
7445,56.559482483762245,-79.1015625,Sanikiluaq,YSK,4
7482,56.559482483762245,-76.640625,Umiujaq,YUD,4
7489,48.2246726495652,-78.75,Rouyn-Noranda,YUY,4
7515,52.90890204777026,-87.5390625,Webequie,YWP,4
7556,48.6909603909255,-68.203125,Mont-Joli,YYY,4
7563,62.103882522897855,-75.5859375,Salluit,YZG,4
7876,16.636191878397657,-24.2578125,São Nicolau,SNE,4
7983,55.97379820507658,-61.171875,Natuashish,YNP,4
8007,52.696361078274485,-88.59375,Nibinamik First Nation,SUR,4
8019,52.90890204777026,-89.296875,Wunnummin Lake,WNN,4
8167,60.064840460104506,-44.296875,Aappilattoq,QUV,4
8347,18.312810846425442,-65.7421875,Ceiba,NRR,4
8348,18.312810846425442,-66.09375,San Juan (Puerto Rico),SIG,4
8448,56.559482483762245,-5.2734375,Oban,OBN,4
8649,24.20688962239802,-77.6953125,South Andros,TZN,4
8918,32.54681317351515,-6.328125,Beni Mellal,BEM,4
80,49.38237278700955,0,Deauville,DOL,4
125,53.54030739150021,-0.3515625,Humberside,HUY,4
289,58.26328705248602,-6.328125,Stornoway,SYY,4
318,41.77131167976406,-4.921875,Valladolid,VLL,4
472,38.8225909761771,-6.6796875,Badajoz,BJZ,4
495,56.559482483762245,-7.03125,Tiree,TRE,4
649,33.43144133557529,-81.9140625,Augusta,AGS,4
862,24.84656534821974,-77.6953125,Andros Town,ASD,4
1251,10.141931686131024,-64.6875,Barcelona,BLA,4
1383,10.141931686131024,-69.2578125,Barquisimeto,BRM,4
1581,31.653381399663985,-2.109375,Béchar,CBH,4
1622,25.482951175355314,-78.046875,Chub Cay,CCZ,4
1896,18.312810846425442,-65.390625,Culebra,CPX,4
2139,16.97274101999902,-88.2421875,Dangriga,DGA,4
2711,39.36827914916013,-31.2890625,Flores Island,FLW,4
2970,28.92163128242129,-10.1953125,Guelmim,GLN,4
3502,43.06888777416962,-79.1015625,Niagara Falls,IAG,4
3840,60.759159502269895,-46.0546875,Qaqortoq,JJU,4
4109,52.90890204777026,-90,Kingfisher Lake,KIF,4
4981,32.249974455863295,-86.484375,Montgomery,MGM,4
5266,8.754794702435614,-75.9375,Montería,MTR,4
5447,17.308687886770024,-62.578125,Nevis,NEV,4
5834,16.636191878397657,-88.2421875,Placencia,PLJ,4
6530,13.92340389772334,-87.1875,Tegucigalpa,TGU,4
6616,41.50857729743934,-83.671875,Toledo,TOL,4
7120,46.55886030311718,-84.375,Sault Ste. Marie,YAM,4
7126,52.90890204777026,-82.265625,Attawapiskat,YAT,4
7236,53.54030739150021,-77.6953125,La Grande Riviere,YGL,4
7259,43.06888777416962,-79.8046875,Hamilton,YHM,4
7271,51.17934297928927,-58.7109375,Saint-Augustin / Pakuashipi,YIF,4
7297,53.74871079689898,-78.75,Chisasibi,YKU,4
7308,52.268157373768176,-87.890625,Lansdowne House,YLH,4
7377,58.44773280389082,-78.046875,Inukjuak,YPH,4
7414,46.07323062540836,-60.1171875,Sydney (Canada),YQY,4
7444,45.33670190996811,-65.7421875,Saint John,YSJ,4
7475,48.45835188280866,-81.2109375,Timmins,YTS,4
8279,18.646245142670605,-69.9609375,Santo Domingo,JBQ,4
110,36.03133177633188,-5.2734375,Gibraltar,GIB,4
238,43.32517767999295,-0.3515625,Pau (Pyrenees),PUF,4
644,65.6582745198266,-37.6171875,Tasiilaq,AGM,4
963,4.56547355071028,-75.9375,Armenia,AXM,4
1280,40.4469470596005,-88.9453125,Bloomington,BMI,4
1367,18.646245142670605,-67.1484375,Aguadilla,BQN,4
1717,38.27268853598096,-78.3984375,Charlottesville,CHO,4
1762,39.36827914916013,-80.15625,Clarksburg,CKB,4
2428,42.0329743324414,-76.9921875,Elmira / Corning,ELM,4
2537,27.059125784374057,-13.359375,Laayoune,EUN,4
2785,46.8000594467873,-56.25,Saint-Pierre,FSP,4
2925,25.165173368663936,-76.2890625,Governor's Harbour,GHB,4
3006,29.84064389983442,-82.265625,Gainesville,GNV,4
3039,44.590467181308846,-88.2421875,Green Bay,GRB,4
3384,38.54816542304658,-28.828125,"Horta, Azores",HOR,4
4420,42.811521745097885,-84.7265625,Lansing,LAN,4
4459,15.623036831528259,-86.8359375,La Ceiba,LCE,4
5080,27.99440141104615,-80.5078125,Melbourne,MLB,4
5146,30.751277776257812,-88.2421875,Mobile,MOB,4
5600,6.664607562172579,-58.0078125,Georgetown,OGL,4
5709,11.867350911459308,-15.8203125,Bissau,OXB,4
5734,44.590467181308846,-73.4765625,Plattsburgh,PBG,4
6284,67.06743335108297,-50.625,Kangerlussuaq,SFJ,4
6341,17.97873309555617,-87.890625,San Pedro,SPR,4
6380,7.71099165543322,-72.0703125,Santo Domingo,STD,4
6423,7.71099165543322,-72.421875,San Antonio del Táchira,SVZ,4
6469,11.178401873711783,-60.8203125,Tobago,TAB,4
6633,36.59788913307021,-82.265625,Blountville,"Bristol, Johnson, K (TRI",4
6727,5.615985819155333,-76.640625,Quibdó,UIB,4
7024,53.9560855309879,-91.0546875,Bearskin Lake,XBE,4
7061,53.54030739150021,-88.59375,Kasabonika First Nation,XKS,4
7153,51.39920565355377,-57.3046875,Blanc-Sablon,YBX,4
7246,55.379110448010486,-77.6953125,Kuujjuarapik,YGW,4
7266,45.58328975600631,-73.4765625,Longueuil,YHU,4
7380,51.39920565355377,-90.3515625,Pickle Lake,YPL,4
7413,48.92249926375824,-54.4921875,Gander,YQX,4
7510,52.90890204777026,-66.796875,Wabush,YWK,4
7534,43.06888777416962,-81.2109375,London,YXU,4
7544,46.316584181822186,-63.28125,Charlottetown,YYG,4
7815,24.84656534821974,-76.2890625,Rock Sound,RSD,4
8025,50.28933925329178,-60.8203125,La Romaine,ZGS,4
8038,27.68352808378776,-8.0859375,Tindouf,TIN,4
8648,25.165173368663936,-78.046875,Andros,SAQ,4
8949,24.20688962239802,-76.2890625,Staniel Cay,TYM,4
73,54.977613670696265,-7.03125,Derry,LDY,4
327,42.811521745097885,-2.8125,Vitoria-Gasteiz,VIT,4
354,31.05293398570515,-7.03125,Ouarzazate,OZZ,4
488,58.99531118795094,-2.8125,Kirkwall,KOI,4
489,59.888936896765834,-1.40625,Shetland Islands,LSI,4
587,39.36827914916013,-74.53125,Atlantic City,ACY,4
1429,30.44867367928756,-91.0546875,Baton Rouge,BTR,4
1573,4.915832801313166,-52.3828125,Cayenne,CAY,4
2810,26.11598592533352,-80.15625,Fort Lauderdale,FXE,4
3095,30.14512718337612,-87.5390625,Gulf Shores,GUF,4
3376,20.632784250388017,-76.2890625,Holguín,HOG,4
5286,9.795677582829734,-63.28125,Maturín,MUN,4
5666,42.293564192170074,-71.71875,Worcester,ORH,4
5931,43.06888777416962,-70.6640625,Portsmouth,PSM,4
6142,6.315298538330036,-10.1953125,Monrovia,ROB,4
6223,17.97873309555617,-62.9296875,Saint Barthélemy,SBH,4
6247,19.973348786110602,-75.9375,Santiago de Cuba,SCU,4
6574,30.44867367928756,-84.375,Tallahassee,TLH,4
6872,17.97873309555617,-65.390625,Vieques,VQS,4
7263,50.51342652633956,-59.765625,Chevery,YHR,4
7436,46.55886030311718,-80.859375,Sudbury,YSB,4
7468,53.74871079689898,-90,Big Trout Lake,YTL,4
7497,47.98992166741418,-77.6953125,Val-d'Or,YVO,4
7655,24.20688962239802,-74.53125,San Salvador Island,ZSA,4
7763,9.102096738726447,-79.453125,Panama City,PAC,4
7874,11.178401873711783,-74.1796875,Santa Marta,SMR,4
7968,4.214943141390642,-73.4765625,Villavicencio,VVC,4
7,35.17380831799958,-3.8671875,Al Hoceima,AHU,3
217,52.696361078274485,1.40625,Norwich,NWI,3
383,42.55308028895581,-5.625,León,LEN,3
611,12.554563528593658,-81.5625,San Andrés,ADZ,3
941,41.244772343082076,-75.5859375,Wilkes-Barre,AVP,3
1923,38.27268853598096,-81.5625,Charleston,CRW,3
1977,8.059229627200187,-72.421875,Cúcuta,CUC,3
2756,26.431228064506435,-78.75,Freeport,FPO,3
2922,23.56398712845122,-75.9375,Great Exuma,GGT,3
3439,38.27268853598096,-82.6171875,Huntington,HTS,3
3868,60.064840460104506,-45.3515625,Nanortalik,JNN,3
4418,27.99440141104615,-81.9140625,Lakeland,LAL,3
4841,10.487811882056686,-71.71875,Maracaibo,MAR,3
5761,4.915832801313166,-75.5859375,Pereira,PEI,3
6085,42.293564192170074,-88.9453125,Chicago (Rockford),RFD,3
6116,64.16810689799152,-21.796875,Reykjavik,RKV,3
6700,61.10078883158897,-45.3515625,Narsarsuaq,UAK,3
6874,27.68352808378776,-80.5078125,Vero Beach,VRB,3
7183,49.1529696561704,-57.3046875,Deer Lake,YDF,3
7242,47.5172006978394,-61.875,Les Îles-de-la-Madeleine,YGR,3
7390,60.064840460104506,-77.34375,Puvirnituq,YPX,3
7915,34.885930940753155,-1.40625,Tlemcen,TLM,3
165,45.82879925192134,1.0546875,Limoges,LIG,3
306,47.5172006978394,0.703125,Tours,TUF,3
496,45.08903556483102,1.40625,Brive-la-Gaillarde,BVE,3
956,18.312810846425442,-62.9296875,The Valley,AXA,3
1252,8.754794702435614,-79.453125,"Balboa, Panama City",BLB,3
1600,22.59372606392931,-78.3984375,Cayo Coco,CCC,3
2077,29.22889003019423,-81.2109375,Daytona Beach,DAB,3
2545,37.996162679728116,-87.5390625,Evansville,EVV,3
2732,8.754794702435614,-13.359375,Freetown,FNA,3
3035,30.44867367928756,-88.9453125,Gulfport / Biloxi,GPT,3
3287,32.249974455863295,-80.859375,Hilton Head Island,HHH,3
3482,41.77131167976406,-70.3125,Hyannis,HYA,3
4997,26.431228064506435,-76.9921875,Marsh Harbour,MHH,3
6319,22.59372606392931,-79.8046875,Santa Clara,SNU,3
6396,17.644022027872726,-64.6875,Saint Croix,STX,3
6836,23.56398712845122,-15.8203125,Dakhla,VIL,3
7288,43.58039085560785,-80.5078125,Kitchener / Waterloo,YKF,3
7793,8.407168163601074,-62.9296875,Puerto Ordaz and San Felix,PZO,3
7864,13.92340389772334,-60.8203125,Saint Lucia,SLU,3
8235,35.4606699514953,-80.859375,Concord,USA,3
90,54.572061655658516,-1.40625,Durham (Tees Valley),MME,3
325,42.293564192170074,-8.7890625,Vigo,VGO,3
371,49.1529696561704,-0.3515625,Caen,CFR,3
997,27.68352808378776,-0.3515625,Adrar,AZR,3
1564,19.642587534013032,-72.0703125,Cap-Haïtien,CAP,3
2402,18.312810846425442,-64.6875,Tortola,EIS,3
3756,32.249974455863295,-90,Jackson,JAN,3
4463,39.90973623453718,-82.96875,Columbus,LCK,3
4701,18.312810846425442,-68.90625,La Romana,LRM,3
5726,18.646245142670605,-72.421875,Port-au-Prince,PAP,3
6141,37.43997405227058,-79.8046875,Roanoke,ROA,3
6426,41.50857729743934,-74.1796875,"Newburgh, New York",SWF,3
6892,16.97274101999902,-24.9609375,São Vicente,VXE,3
7218,45.82879925192134,-66.4453125,Fredericton,YFC,3
7498,58.07787626787517,-68.5546875,Kuujjuaq,YVP,3
7552,53.33087298301705,-60.46875,Happy Valley / Goose Bay,YYR,3
6,65.6582745198266,-17.9296875,Akureyri,AEY,3
33,44.84029065139799,0.3515625,"Bergerac, Dordogne",EGC,3
112,55.57834467218205,-4.5703125,Glasgow (Prestwick),PIK,3
129,57.51582286553883,-4.21875,Inverness,INV,3
140,52.268157373768176,-9.4921875,Kerry,KIR,3
153,43.32517767999295,-8.4375,A Coruña,LCG,3
271,43.32517767999295,-1.7578125,San Sebastián,EAS,3
479,35.4606699514953,-5.2734375,Tétouan,TTU,3
1137,7.01366792756663,-73.125,Bucaramanga,BGA,3
2423,25.482951175355314,-76.640625,North Eleuthera,ELH,3
5737,5.615985819155333,-55.1953125,Paramaribo,PBM,3
6384,19.31114335506464,-70.6640625,Santiago de los Caballeros,STI,3
7086,14.264383087562646,-87.5390625,Comayagua,XPL,3
67,51.39920565355377,-3.515625,Cardiff,CWL,3
115,37.160316546736766,-3.8671875,Granada,GRX,3
130,54.1624339680678,-4.5703125,Isle of Man,IOM,3
1331,12.21118019150399,-68.203125,Bonaire,BON,3
2244,15.623036831528259,-61.171875,Dominica,DOM,3
4970,12.21118019150399,-86.1328125,Managua,MGA,3
5087,41.50857729743934,-90.3515625,Moline,MLI,3
5091,35.17380831799958,-2.8125,Melilla,MLN,3
6873,22.917922936146034,-81.5625,Varadero,VRA,3
155,46.07323062540836,-1.0546875,La Rochelle,LRH,3
253,47.98992166741418,-1.7578125,Rennes,RNS,3
391,31.353636941500994,-9.84375,Essaouira,ESU,3
1216,13.239945499286305,-16.5234375,Banjul,BJL,3
1269,38.54816542304658,-90,Belleville,BLV,3
2094,39.90973623453718,-84.375,Dayton,DAY,3
2740,43.06888777416962,-83.671875,Flint,FNT,3
5318,41.50857729743934,-70.6640625,Martha's Vineyard,MVY,3
6171,16.299051014581828,-86.484375,Roatan,RTB,3
7571,50.28933925329178,-66.09375,Sept-Îles,YZV,3
379,38.8225909761771,-27.0703125,Terceira Island,TER,3
551,40.713955826286046,-75.5859375,Allentown,ABE,3
577,41.244772343082076,-69.9609375,Nantucket,ACK,3
1017,10.83330598364249,-74.8828125,Barranquilla,BAQ,3
1555,34.016241889667015,-81.2109375,Columbia,CAE,3
2066,20.632784250388017,-86.8359375,Cozumel,CZM,3
2566,62.103882522897855,-7.3828125,Sørvágur,FAE,3
2806,40.979898069620134,-85.078125,Fort Wayne,FWA,3
3585,39.6395375643667,-75.5859375,Wilmington,ILG,3
5475,18.312810846425442,-15.8203125,Nouakchott,NKC,3
5801,40.713955826286046,-89.6484375,Peoria,PIA,3
5855,10.83330598364249,-63.984375,Porlamar,PMV,3
6852,10.141931686131024,-67.8515625,Valencia,VLN,3
336,41.77131167976406,-1.0546875,Zaragoza,ZAZ,3
1779,9.449061826881424,-13.7109375,Conakry,CKY,3
2996,11.867350911459308,-61.875,Grenada,GND,3
3014,64.16810689799152,-51.6796875,Nuuk,GOH,3
6415,13.239945499286305,-61.171875,Saint Vincent,SVD,3
6794,13.581920900545843,-60.8203125,Saint Lucia,UVF,3
